symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NASDX,2020-09-03 00:00:00+00:00,26.98,26.98,26.98,26.98,0,26.6263737685,26.6263737685,26.6263737685,26.6263737685,0,0.0,1.0
NASDX,2020-09-04 00:00:00+00:00,26.64,26.64,26.64,26.64,0,26.2908301406,26.2908301406,26.2908301406,26.2908301406,0,0.0,1.0
NASDX,2020-09-08 00:00:00+00:00,25.36,25.36,25.36,25.36,0,25.0276070708,25.0276070708,25.0276070708,25.0276070708,0,0.0,1.0
NASDX,2020-09-09 00:00:00+00:00,26.11,26.11,26.11,26.11,0,25.7677768383,25.7677768383,25.7677768383,25.7677768383,0,0.0,1.0
NASDX,2020-09-10 00:00:00+00:00,25.56,25.56,25.56,25.56,0,25.2249856755,25.2249856755,25.2249856755,25.2249856755,0,0.0,1.0
NASDX,2020-09-11 00:00:00+00:00,25.41,25.41,25.41,25.41,0,25.076951722,25.076951722,25.076951722,25.076951722,0,0.0,1.0
NASDX,2020-09-14 00:00:00+00:00,25.85,25.85,25.85,25.85,0,25.5111846522,25.5111846522,25.5111846522,25.5111846522,0,0.0,1.0
NASDX,2020-09-15 00:00:00+00:00,26.21,26.21,26.21,26.21,0,25.8664661406,25.8664661406,25.8664661406,25.8664661406,0,0.0,1.0
NASDX,2020-09-16 00:00:00+00:00,25.78,25.78,25.78,25.78,0,25.4421021406,25.4421021406,25.4421021406,25.4421021406,0,0.0,1.0
NASDX,2020-09-17 00:00:00+00:00,25.39,25.39,25.39,25.39,0,25.0572138615,25.0572138615,25.0572138615,25.0572138615,0,0.0,1.0
NASDX,2020-09-18 00:00:00+00:00,25.06,25.06,25.06,25.06,0,24.7315391638,24.7315391638,24.7315391638,24.7315391638,0,0.0,1.0
NASDX,2020-09-21 00:00:00+00:00,25.16,25.16,25.16,25.16,0,24.8302284661,24.8302284661,24.8302284661,24.8302284661,0,0.0,1.0
NASDX,2020-09-22 00:00:00+00:00,25.63,25.63,25.63,25.63,0,25.2940681871,25.2940681871,25.2940681871,25.2940681871,0,0.0,1.0
NASDX,2020-09-23 00:00:00+00:00,24.83,24.83,24.83,24.83,0,24.5045537685,24.5045537685,24.5045537685,24.5045537685,0,0.0,1.0
NASDX,2020-09-24 00:00:00+00:00,24.97,24.97,24.97,24.97,0,24.6427187917,24.6427187917,24.6427187917,24.6427187917,0,0.0,1.0
NASDX,2020-09-25 00:00:00+00:00,25.55,25.55,25.55,25.55,0,25.2151167452,25.2151167452,25.2151167452,25.2151167452,0,0.0,1.0
NASDX,2020-09-28 00:00:00+00:00,26.04,26.04,26.04,26.04,0,25.6986943266,25.6986943266,25.6986943266,25.6986943266,0,0.0,1.0
NASDX,2020-09-29 00:00:00+00:00,25.95,25.95,25.95,25.95,0,25.6098739545,25.6098739545,25.6098739545,25.6098739545,0,0.0,1.0
NASDX,2020-09-30 00:00:00+00:00,26.17,26.17,26.17,26.17,0,25.841793815,25.841793815,25.841793815,25.841793815,0,0.015,1.0
NASDX,2020-10-01 00:00:00+00:00,26.54,26.54,26.54,26.54,0,26.2071535289,26.2071535289,26.2071535289,26.2071535289,0,0.0,1.0
NASDX,2020-10-02 00:00:00+00:00,25.78,25.78,25.78,25.78,0,25.4566849274,25.4566849274,25.4566849274,25.4566849274,0,0.0,1.0
NASDX,2020-10-05 00:00:00+00:00,26.35,26.35,26.35,26.35,0,26.0195363785,26.0195363785,26.0195363785,26.0195363785,0,0.0,1.0
NASDX,2020-10-06 00:00:00+00:00,25.86,25.86,25.86,25.86,0,25.5356816223,25.5356816223,25.5356816223,25.5356816223,0,0.0,1.0
NASDX,2020-10-07 00:00:00+00:00,26.34,26.34,26.34,26.34,0,26.0096617917,26.0096617917,26.0096617917,26.0096617917,0,0.0,1.0
NASDX,2020-10-08 00:00:00+00:00,26.45,26.45,26.45,26.45,0,26.1182822471,26.1182822471,26.1182822471,26.1182822471,0,0.0,1.0
NASDX,2020-10-09 00:00:00+00:00,26.85,26.85,26.85,26.85,0,26.5132657216,26.5132657216,26.5132657216,26.5132657216,0,0.0,1.0
NASDX,2020-10-12 00:00:00+00:00,27.68,27.68,27.68,27.68,0,27.332856431,27.332856431,27.332856431,27.332856431,0,0.0,1.0
NASDX,2020-10-13 00:00:00+00:00,27.67,27.67,27.67,27.67,0,27.3229818442,27.3229818442,27.3229818442,27.3229818442,0,0.0,1.0
NASDX,2020-10-14 00:00:00+00:00,27.45,27.45,27.45,27.45,0,27.1057409332,27.1057409332,27.1057409332,27.1057409332,0,0.0,1.0
NASDX,2020-10-15 00:00:00+00:00,27.25,27.25,27.25,27.25,0,26.908249196,26.908249196,26.908249196,26.908249196,0,0.0,1.0
NASDX,2020-10-16 00:00:00+00:00,27.14,27.14,27.14,27.14,0,26.7996287405,26.7996287405,26.7996287405,26.7996287405,0,0.0,1.0
NASDX,2020-10-19 00:00:00+00:00,26.64,26.64,26.64,26.64,0,26.3058993975,26.3058993975,26.3058993975,26.3058993975,0,0.0,1.0
NASDX,2020-10-20 00:00:00+00:00,26.74,26.74,26.74,26.74,0,26.4046452661,26.4046452661,26.4046452661,26.4046452661,0,0.0,1.0
NASDX,2020-10-21 00:00:00+00:00,26.72,26.72,26.72,26.72,0,26.3848960924,26.3848960924,26.3848960924,26.3848960924,0,0.0,1.0
NASDX,2020-10-22 00:00:00+00:00,26.71,26.71,26.71,26.71,0,26.3750215055,26.3750215055,26.3750215055,26.3750215055,0,0.0,1.0
NASDX,2020-10-23 00:00:00+00:00,26.77,26.77,26.77,26.77,0,26.4342690267,26.4342690267,26.4342690267,26.4342690267,0,0.0,1.0
NASDX,2020-10-26 00:00:00+00:00,26.34,26.34,26.34,26.34,0,26.0096617917,26.0096617917,26.0096617917,26.0096617917,0,0.0,1.0
NASDX,2020-10-27 00:00:00+00:00,26.56,26.56,26.56,26.56,0,26.2269027026,26.2269027026,26.2269027026,26.2269027026,0,0.0,1.0
NASDX,2020-10-28 00:00:00+00:00,25.51,25.51,25.51,25.51,0,25.1900710822,25.1900710822,25.1900710822,25.1900710822,0,0.0,1.0
NASDX,2020-10-29 00:00:00+00:00,26.0,26.0,26.0,26.0,0,25.6739258384,25.6739258384,25.6739258384,25.6739258384,0,0.0,1.0
NASDX,2020-10-30 00:00:00+00:00,25.31,25.31,25.31,25.31,0,24.992579345,24.992579345,24.992579345,24.992579345,0,0.0,1.0
NASDX,2020-11-02 00:00:00+00:00,25.38,25.38,25.38,25.38,0,25.061701453,25.061701453,25.061701453,25.061701453,0,0.0,1.0
NASDX,2020-11-03 00:00:00+00:00,25.83,25.83,25.83,25.83,0,25.5060578617,25.5060578617,25.5060578617,25.5060578617,0,0.0,1.0
NASDX,2020-11-04 00:00:00+00:00,26.97,26.97,26.97,26.97,0,26.6317607639,26.6317607639,26.6317607639,26.6317607639,0,0.0,1.0
NASDX,2020-11-05 00:00:00+00:00,27.66,27.66,27.66,27.66,0,27.3131072573,27.3131072573,27.3131072573,27.3131072573,0,0.0,1.0
NASDX,2020-11-06 00:00:00+00:00,27.7,27.7,27.7,27.7,0,27.3526056047,27.3526056047,27.3526056047,27.3526056047,0,0.0,1.0
NASDX,2020-11-09 00:00:00+00:00,27.11,27.11,27.11,27.11,0,26.7700049799,26.7700049799,26.7700049799,26.7700049799,0,0.0,1.0
NASDX,2020-11-10 00:00:00+00:00,26.63,26.63,26.63,26.63,0,26.2960248106,26.2960248106,26.2960248106,26.2960248106,0,0.0,1.0
NASDX,2020-11-11 00:00:00+00:00,27.25,27.25,27.25,27.25,0,26.908249196,26.908249196,26.908249196,26.908249196,0,0.0,1.0
NASDX,2020-11-12 00:00:00+00:00,27.09,27.09,27.09,27.09,0,26.7502558062,26.7502558062,26.7502558062,26.7502558062,0,0.0,1.0
NASDX,2020-11-13 00:00:00+00:00,27.35,27.35,27.35,27.35,0,27.0069950646,27.0069950646,27.0069950646,27.0069950646,0,0.0,1.0
NASDX,2020-11-16 00:00:00+00:00,27.53,27.53,27.53,27.53,0,27.1847376281,27.1847376281,27.1847376281,27.1847376281,0,0.0,1.0
NASDX,2020-11-17 00:00:00+00:00,27.44,27.44,27.44,27.44,0,27.0958663464,27.0958663464,27.0958663464,27.0958663464,0,0.0,1.0
NASDX,2020-11-18 00:00:00+00:00,27.26,27.26,27.26,27.26,0,26.9181237829,26.9181237829,26.9181237829,26.9181237829,0,0.0,1.0
NASDX,2020-11-19 00:00:00+00:00,27.47,27.47,27.47,27.47,0,27.1254901069,27.1254901069,27.1254901069,27.1254901069,0,0.0,1.0
NASDX,2020-11-20 00:00:00+00:00,27.29,27.29,27.29,27.29,0,26.9477475434,26.9477475434,26.9477475434,26.9477475434,0,0.0,1.0
NASDX,2020-11-23 00:00:00+00:00,27.29,27.29,27.29,27.29,0,26.9477475434,26.9477475434,26.9477475434,26.9477475434,0,0.0,1.0
NASDX,2020-11-24 00:00:00+00:00,27.68,27.68,27.68,27.68,0,27.332856431,27.332856431,27.332856431,27.332856431,0,0.0,1.0
NASDX,2020-11-25 00:00:00+00:00,27.85,27.85,27.85,27.85,0,27.5007244077,27.5007244077,27.5007244077,27.5007244077,0,0.0,1.0
NASDX,2020-11-27 00:00:00+00:00,28.09,28.09,28.09,28.09,0,27.7377144923,27.7377144923,27.7377144923,27.7377144923,0,0.0,1.0
NASDX,2020-11-30 00:00:00+00:00,27.85,27.85,27.85,27.85,0,27.7643758768,27.7643758768,27.7643758768,27.7643758768,0,0.267,1.0
NASDX,2020-12-01 00:00:00+00:00,28.27,28.27,28.27,28.27,0,28.1830845974,28.1830845974,28.1830845974,28.1830845974,0,0.0,1.0
NASDX,2020-12-02 00:00:00+00:00,28.28,28.28,28.28,28.28,0,28.1930538527,28.1930538527,28.1930538527,28.1930538527,0,0.0,1.0
NASDX,2020-12-03 00:00:00+00:00,28.3,28.3,28.3,28.3,0,28.2129923632,28.2129923632,28.2129923632,28.2129923632,0,0.0,1.0
NASDX,2020-12-04 00:00:00+00:00,28.44,28.44,28.44,28.44,0,28.3525619367,28.3525619367,28.3525619367,28.3525619367,0,0.0,1.0
NASDX,2020-12-07 00:00:00+00:00,28.6,28.6,28.6,28.6,0,28.5120700207,28.5120700207,28.5120700207,28.5120700207,0,0.0,1.0
NASDX,2020-12-08 00:00:00+00:00,28.68,28.68,28.68,28.68,0,28.5918240628,28.5918240628,28.5918240628,28.5918240628,0,0.0,1.0
NASDX,2020-12-09 00:00:00+00:00,28.07,28.07,28.07,28.07,0,27.9836994924,27.9836994924,27.9836994924,27.9836994924,0,0.0,1.0
NASDX,2020-12-10 00:00:00+00:00,28.15,28.15,28.15,28.15,0,28.0634535344,28.0634535344,28.0634535344,28.0634535344,0,0.0,1.0
NASDX,2020-12-11 00:00:00+00:00,28.09,28.09,28.09,28.09,0,28.0036380029,28.0036380029,28.0036380029,28.0036380029,0,0.0,1.0
NASDX,2020-12-14 00:00:00+00:00,28.29,28.29,28.29,28.29,0,28.2030231079,28.2030231079,28.2030231079,28.2030231079,0,0.0,1.0
NASDX,2020-12-15 00:00:00+00:00,28.59,28.59,28.59,28.59,0,28.5021007655,28.5021007655,28.5021007655,28.5021007655,0,0.0,1.0
NASDX,2020-12-16 00:00:00+00:00,28.76,28.76,28.76,28.76,0,28.6715781048,28.6715781048,28.6715781048,28.6715781048,0,0.0,1.0
NASDX,2020-12-17 00:00:00+00:00,28.95,28.95,28.95,28.95,0,28.8609939546,28.8609939546,28.8609939546,28.8609939546,0,0.0,1.0
NASDX,2020-12-18 00:00:00+00:00,28.92,28.92,28.92,28.92,0,28.8310861888,28.8310861888,28.8310861888,28.8310861888,0,0.0,1.0
NASDX,2020-12-21 00:00:00+00:00,28.81,28.81,28.81,28.81,0,28.721424381,28.721424381,28.721424381,28.721424381,0,0.0,1.0
NASDX,2020-12-22 00:00:00+00:00,28.87,28.87,28.87,28.87,0,28.7812399125,28.7812399125,28.7812399125,28.7812399125,0,0.0,1.0
NASDX,2020-12-23 00:00:00+00:00,28.74,28.74,28.74,28.74,0,28.6516395943,28.6516395943,28.6516395943,28.6516395943,0,0.0,1.0
NASDX,2020-12-24 00:00:00+00:00,28.87,28.87,28.87,28.87,0,28.7812399125,28.7812399125,28.7812399125,28.7812399125,0,0.0,1.0
NASDX,2020-12-28 00:00:00+00:00,29.2,29.2,29.2,29.2,0,29.1102253359,29.1102253359,29.1102253359,29.1102253359,0,0.0,1.0
NASDX,2020-12-29 00:00:00+00:00,29.21,29.21,29.21,29.21,0,29.1201945911,29.1201945911,29.1201945911,29.1201945911,0,0.0,1.0
NASDX,2020-12-30 00:00:00+00:00,29.19,29.19,29.19,29.19,0,29.1002560806,29.1002560806,29.1002560806,29.1002560806,0,0.0,1.0
NASDX,2020-12-31 00:00:00+00:00,29.22,29.22,29.22,29.22,0,29.191075996,29.191075996,29.191075996,29.191075996,0,0.0611,1.0
NASDX,2021-01-04 00:00:00+00:00,28.79,28.79,28.79,28.79,0,28.7615016401,28.7615016401,28.7615016401,28.7615016401,0,0.0,1.0
NASDX,2021-01-05 00:00:00+00:00,29.03,29.03,29.03,29.03,0,29.0012640713,29.0012640713,29.0012640713,29.0012640713,0,0.0,1.0
NASDX,2021-01-06 00:00:00+00:00,28.62,28.62,28.62,28.62,0,28.591669918,28.591669918,28.591669918,28.591669918,0,0.0,1.0
NASDX,2021-01-07 00:00:00+00:00,29.35,29.35,29.35,29.35,0,29.3209473128,29.3209473128,29.3209473128,29.3209473128,0,0.0,1.0
NASDX,2021-01-08 00:00:00+00:00,29.73,29.73,29.73,29.73,0,29.7005711622,29.7005711622,29.7005711622,29.7005711622,0,0.0,1.0
NASDX,2021-01-11 00:00:00+00:00,29.24,29.24,29.24,29.24,0,29.2110561986,29.2110561986,29.2110561986,29.2110561986,0,0.0,1.0
NASDX,2021-01-12 00:00:00+00:00,29.22,29.22,29.22,29.22,0,29.191075996,29.191075996,29.191075996,29.191075996,0,0.0,1.0
NASDX,2021-01-13 00:00:00+00:00,29.41,29.41,29.41,29.41,0,29.3808879206,29.3808879206,29.3808879206,29.3808879206,0,0.0,1.0
NASDX,2021-01-14 00:00:00+00:00,29.22,29.22,29.22,29.22,0,29.191075996,29.191075996,29.191075996,29.191075996,0,0.0,1.0
NASDX,2021-01-15 00:00:00+00:00,29.01,29.01,29.01,29.01,0,28.9812838687,28.9812838687,28.9812838687,28.9812838687,0,0.0,1.0
NASDX,2021-01-19 00:00:00+00:00,29.45,29.45,29.45,29.45,0,29.4208483258,29.4208483258,29.4208483258,29.4208483258,0,0.0,1.0
NASDX,2021-01-20 00:00:00+00:00,30.16,30.16,30.16,30.16,0,30.1301455181,30.1301455181,30.1301455181,30.1301455181,0,0.0,1.0
NASDX,2021-01-21 00:00:00+00:00,30.42,30.42,30.42,30.42,0,30.3898881518,30.3898881518,30.3898881518,30.3898881518,0,0.0,1.0
NASDX,2021-01-22 00:00:00+00:00,30.35,30.35,30.35,30.35,0,30.3199574428,30.3199574428,30.3199574428,30.3199574428,0,0.0,1.0
NASDX,2021-01-25 00:00:00+00:00,30.64,30.64,30.64,30.64,0,30.6096703804,30.6096703804,30.6096703804,30.6096703804,0,0.0,1.0
NASDX,2021-01-26 00:00:00+00:00,30.67,30.67,30.67,30.67,0,30.6396406843,30.6396406843,30.6396406843,30.6396406843,0,0.0,1.0
NASDX,2021-01-27 00:00:00+00:00,29.81,29.81,29.81,29.81,0,29.7804919726,29.7804919726,29.7804919726,29.7804919726,0,0.0,1.0
NASDX,2021-01-28 00:00:00+00:00,30.01,30.01,30.01,30.01,0,29.9802939986,29.9802939986,29.9802939986,29.9802939986,0,0.0,1.0
NASDX,2021-01-29 00:00:00+00:00,29.39,29.39,29.39,29.39,0,29.360907718,29.360907718,29.360907718,29.360907718,0,0.0,1.0
NASDX,2021-02-01 00:00:00+00:00,30.12,30.12,30.12,30.12,0,30.0901851129,30.0901851129,30.0901851129,30.0901851129,0,0.0,1.0
NASDX,2021-02-02 00:00:00+00:00,30.59,30.59,30.59,30.59,0,30.5597198739,30.5597198739,30.5597198739,30.5597198739,0,0.0,1.0
NASDX,2021-02-03 00:00:00+00:00,30.47,30.47,30.47,30.47,0,30.4398386583,30.4398386583,30.4398386583,30.4398386583,0,0.0,1.0
NASDX,2021-02-04 00:00:00+00:00,30.84,30.84,30.84,30.84,0,30.8094724064,30.8094724064,30.8094724064,30.8094724064,0,0.0,1.0
NASDX,2021-02-05 00:00:00+00:00,30.94,30.94,30.94,30.94,0,30.9093734194,30.9093734194,30.9093734194,30.9093734194,0,0.0,1.0
NASDX,2021-02-08 00:00:00+00:00,31.14,31.14,31.14,31.14,0,31.1091754454,31.1091754454,31.1091754454,31.1091754454,0,0.0,1.0
NASDX,2021-02-09 00:00:00+00:00,31.13,31.13,31.13,31.13,0,31.0991853441,31.0991853441,31.0991853441,31.0991853441,0,0.0,1.0
NASDX,2021-02-10 00:00:00+00:00,31.05,31.05,31.05,31.05,0,31.0192645337,31.0192645337,31.0192645337,31.0192645337,0,0.0,1.0
NASDX,2021-02-11 00:00:00+00:00,31.24,31.24,31.24,31.24,0,31.2090764584,31.2090764584,31.2090764584,31.2090764584,0,0.0,1.0
NASDX,2021-02-12 00:00:00+00:00,31.4,31.4,31.4,31.4,0,31.3689180792,31.3689180792,31.3689180792,31.3689180792,0,0.0,1.0
NASDX,2021-02-16 00:00:00+00:00,31.32,31.32,31.32,31.32,0,31.2889972688,31.2889972688,31.2889972688,31.2889972688,0,0.0,1.0
NASDX,2021-02-17 00:00:00+00:00,31.16,31.16,31.16,31.16,0,31.129155648,31.129155648,31.129155648,31.129155648,0,0.0,1.0
NASDX,2021-02-18 00:00:00+00:00,31.02,31.02,31.02,31.02,0,30.9892942298,30.9892942298,30.9892942298,30.9892942298,0,0.0,1.0
NASDX,2021-02-19 00:00:00+00:00,30.89,30.89,30.89,30.89,0,30.8594229129,30.8594229129,30.8594229129,30.8594229129,0,0.0,1.0
NASDX,2021-02-22 00:00:00+00:00,30.08,30.08,30.08,30.08,0,30.0502247077,30.0502247077,30.0502247077,30.0502247077,0,0.0,1.0
NASDX,2021-02-23 00:00:00+00:00,30.01,30.01,30.01,30.01,0,29.9802939986,29.9802939986,29.9802939986,29.9802939986,0,0.0,1.0
NASDX,2021-02-24 00:00:00+00:00,30.26,30.26,30.26,30.26,0,30.2300465311,30.2300465311,30.2300465311,30.2300465311,0,0.0,1.0
NASDX,2021-02-25 00:00:00+00:00,29.18,29.18,29.18,29.18,0,29.1511155908,29.1511155908,29.1511155908,29.1511155908,0,0.0,1.0
NASDX,2021-02-26 00:00:00+00:00,29.37,29.37,29.37,29.37,0,29.3409275154,29.3409275154,29.3409275154,29.3409275154,0,0.0,1.0
NASDX,2021-03-01 00:00:00+00:00,30.21,30.21,30.21,30.21,0,30.1800960246,30.1800960246,30.1800960246,30.1800960246,0,0.0,1.0
NASDX,2021-03-02 00:00:00+00:00,29.71,29.71,29.71,29.71,0,29.6805909596,29.6805909596,29.6805909596,29.6805909596,0,0.0,1.0
NASDX,2021-03-03 00:00:00+00:00,28.85,28.85,28.85,28.85,0,28.8214422479,28.8214422479,28.8214422479,28.8214422479,0,0.0,1.0
NASDX,2021-03-04 00:00:00+00:00,28.35,28.35,28.35,28.35,0,28.3219371829,28.3219371829,28.3219371829,28.3219371829,0,0.0,1.0
NASDX,2021-03-05 00:00:00+00:00,28.82,28.82,28.82,28.82,0,28.791471944,28.791471944,28.791471944,28.791471944,0,0.0,1.0
NASDX,2021-03-08 00:00:00+00:00,27.98,27.98,27.98,27.98,0,27.9523034349,27.9523034349,27.9523034349,27.9523034349,0,0.0,1.0
NASDX,2021-03-09 00:00:00+00:00,29.11,29.11,29.11,29.11,0,29.0811848817,29.0811848817,29.0811848817,29.0811848817,0,0.0,1.0
NASDX,2021-03-10 00:00:00+00:00,29.01,29.01,29.01,29.01,0,28.9812838687,28.9812838687,28.9812838687,28.9812838687,0,0.0,1.0
NASDX,2021-03-11 00:00:00+00:00,29.7,29.7,29.7,29.7,0,29.6706008583,29.6706008583,29.6706008583,29.6706008583,0,0.0,1.0
NASDX,2021-03-12 00:00:00+00:00,29.44,29.44,29.44,29.44,0,29.4108582245,29.4108582245,29.4108582245,29.4108582245,0,0.0,1.0
NASDX,2021-03-15 00:00:00+00:00,29.77,29.77,29.77,29.77,0,29.7405315674,29.7405315674,29.7405315674,29.7405315674,0,0.0,1.0
NASDX,2021-03-16 00:00:00+00:00,29.92,29.92,29.92,29.92,0,29.8903830869,29.8903830869,29.8903830869,29.8903830869,0,0.0,1.0
NASDX,2021-03-17 00:00:00+00:00,30.04,30.04,30.04,30.04,0,30.0102643025,30.0102643025,30.0102643025,30.0102643025,0,0.0,1.0
NASDX,2021-03-18 00:00:00+00:00,29.1,29.1,29.1,29.1,0,29.0711947804,29.0711947804,29.0711947804,29.0711947804,0,0.0,1.0
NASDX,2021-03-19 00:00:00+00:00,29.28,29.28,29.28,29.28,0,29.2510166037,29.2510166037,29.2510166037,29.2510166037,0,0.0,1.0
NASDX,2021-03-22 00:00:00+00:00,29.78,29.78,29.78,29.78,0,29.7505216687,29.7505216687,29.7505216687,29.7505216687,0,0.0,1.0
NASDX,2021-03-23 00:00:00+00:00,29.62,29.62,29.62,29.62,0,29.5906800479,29.5906800479,29.5906800479,29.5906800479,0,0.0,1.0
NASDX,2021-03-24 00:00:00+00:00,29.12,29.12,29.12,29.12,0,29.091174983,29.091174983,29.091174983,29.091174983,0,0.0,1.0
NASDX,2021-03-25 00:00:00+00:00,29.08,29.08,29.08,29.08,0,29.0512145778,29.0512145778,29.0512145778,29.0512145778,0,0.0,1.0
NASDX,2021-03-26 00:00:00+00:00,29.53,29.53,29.53,29.53,0,29.5007691362,29.5007691362,29.5007691362,29.5007691362,0,0.0,1.0
NASDX,2021-03-29 00:00:00+00:00,29.5,29.5,29.5,29.5,0,29.4707988323,29.4707988323,29.4707988323,29.4707988323,0,0.0,1.0
NASDX,2021-03-30 00:00:00+00:00,29.34,29.34,29.34,29.34,0,29.3109572115,29.3109572115,29.3109572115,29.3109572115,0,0.0,1.0
NASDX,2021-03-31 00:00:00+00:00,29.77,29.77,29.77,29.77,0,29.7556166204,29.7556166204,29.7556166204,29.7556166204,0,0.0151,1.0
NASDX,2021-04-01 00:00:00+00:00,30.31,30.31,30.31,30.31,0,30.2953557193,30.2953557193,30.2953557193,30.2953557193,0,0.0,1.0
NASDX,2021-04-05 00:00:00+00:00,30.92,30.92,30.92,30.92,0,30.9050609977,30.9050609977,30.9050609977,30.9050609977,0,0.0,1.0
NASDX,2021-04-06 00:00:00+00:00,30.88,30.88,30.88,30.88,0,30.8650803237,30.8650803237,30.8650803237,30.8650803237,0,0.0,1.0
NASDX,2021-04-07 00:00:00+00:00,30.97,30.97,30.97,30.97,0,30.9550368402,30.9550368402,30.9550368402,30.9550368402,0,0.0,1.0
NASDX,2021-04-08 00:00:00+00:00,31.29,31.29,31.29,31.29,0,31.2748822322,31.2748822322,31.2748822322,31.2748822322,0,0.0,1.0
NASDX,2021-04-09 00:00:00+00:00,31.49,31.49,31.49,31.49,0,31.4747856021,31.4747856021,31.4747856021,31.4747856021,0,0.0,1.0
NASDX,2021-04-12 00:00:00+00:00,31.43,31.43,31.43,31.43,0,31.4148145911,31.4148145911,31.4148145911,31.4148145911,0,0.0,1.0
NASDX,2021-04-13 00:00:00+00:00,31.8,31.8,31.8,31.8,0,31.7846358256,31.7846358256,31.7846358256,31.7846358256,0,0.0,1.0
NASDX,2021-04-14 00:00:00+00:00,31.39,31.39,31.39,31.39,0,31.3748339171,31.3748339171,31.3748339171,31.3748339171,0,0.0,1.0
NASDX,2021-04-15 00:00:00+00:00,31.9,31.9,31.9,31.9,0,31.8845875106,31.8845875106,31.8845875106,31.8845875106,0,0.0,1.0
NASDX,2021-04-16 00:00:00+00:00,31.93,31.93,31.93,31.93,0,31.9145730161,31.9145730161,31.9145730161,31.9145730161,0,0.0,1.0
NASDX,2021-04-19 00:00:00+00:00,31.62,31.62,31.62,31.62,0,31.6047227926,31.6047227926,31.6047227926,31.6047227926,0,0.0,1.0
NASDX,2021-04-20 00:00:00+00:00,31.4,31.4,31.4,31.4,0,31.3848290856,31.3848290856,31.3848290856,31.3848290856,0,0.0,1.0
NASDX,2021-04-21 00:00:00+00:00,31.69,31.69,31.69,31.69,0,31.6746889721,31.6746889721,31.6746889721,31.6746889721,0,0.0,1.0
NASDX,2021-04-22 00:00:00+00:00,31.29,31.29,31.29,31.29,0,31.2748822322,31.2748822322,31.2748822322,31.2748822322,0,0.0,1.0
NASDX,2021-04-23 00:00:00+00:00,31.7,31.7,31.7,31.7,0,31.6846841406,31.6846841406,31.6846841406,31.6846841406,0,0.0,1.0
NASDX,2021-04-26 00:00:00+00:00,31.89,31.89,31.89,31.89,0,31.8745923421,31.8745923421,31.8745923421,31.8745923421,0,0.0,1.0
NASDX,2021-04-27 00:00:00+00:00,31.74,31.74,31.74,31.74,0,31.7246648146,31.7246648146,31.7246648146,31.7246648146,0,0.0,1.0
NASDX,2021-04-28 00:00:00+00:00,31.61,31.61,31.61,31.61,0,31.5947276241,31.5947276241,31.5947276241,31.5947276241,0,0.0,1.0
NASDX,2021-04-29 00:00:00+00:00,31.76,31.76,31.76,31.76,0,31.7446551516,31.7446551516,31.7446551516,31.7446551516,0,0.0,1.0
NASDX,2021-04-30 00:00:00+00:00,31.52,31.52,31.52,31.52,0,31.5047711076,31.5047711076,31.5047711076,31.5047711076,0,0.0,1.0
NASDX,2021-05-03 00:00:00+00:00,31.38,31.38,31.38,31.38,0,31.3648387486,31.3648387486,31.3648387486,31.3648387486,0,0.0,1.0
NASDX,2021-05-04 00:00:00+00:00,30.8,30.8,30.8,30.8,0,30.7851189757,30.7851189757,30.7851189757,30.7851189757,0,0.0,1.0
NASDX,2021-05-05 00:00:00+00:00,30.7,30.7,30.7,30.7,0,30.6851672907,30.6851672907,30.6851672907,30.6851672907,0,0.0,1.0
NASDX,2021-05-06 00:00:00+00:00,30.96,30.96,30.96,30.96,0,30.9450416717,30.9450416717,30.9450416717,30.9450416717,0,0.0,1.0
NASDX,2021-05-07 00:00:00+00:00,31.21,31.21,31.21,31.21,0,31.1949208842,31.1949208842,31.1949208842,31.1949208842,0,0.0,1.0
NASDX,2021-05-10 00:00:00+00:00,30.38,30.38,30.38,30.38,0,30.3653218988,30.3653218988,30.3653218988,30.3653218988,0,0.0,1.0
NASDX,2021-05-11 00:00:00+00:00,30.37,30.37,30.37,30.37,0,30.3553267303,30.3553267303,30.3553267303,30.3553267303,0,0.0,1.0
NASDX,2021-05-12 00:00:00+00:00,29.57,29.57,29.57,29.57,0,29.5557132504,29.5557132504,29.5557132504,29.5557132504,0,0.0,1.0
NASDX,2021-05-13 00:00:00+00:00,29.82,29.82,29.82,29.82,0,29.8055924629,29.8055924629,29.8055924629,29.8055924629,0,0.0,1.0
NASDX,2021-05-14 00:00:00+00:00,30.46,30.46,30.46,30.46,0,30.4452832468,30.4452832468,30.4452832468,30.4452832468,0,0.0,1.0
NASDX,2021-05-17 00:00:00+00:00,30.28,30.28,30.28,30.28,0,30.2653702138,30.2653702138,30.2653702138,30.2653702138,0,0.0,1.0
NASDX,2021-05-18 00:00:00+00:00,30.06,30.06,30.06,30.06,0,30.0454765068,30.0454765068,30.0454765068,30.0454765068,0,0.0,1.0
NASDX,2021-05-19 00:00:00+00:00,30.12,30.12,30.12,30.12,0,30.1054475178,30.1054475178,30.1054475178,30.1054475178,0,0.0,1.0
NASDX,2021-05-20 00:00:00+00:00,30.7,30.7,30.7,30.7,0,30.6851672907,30.6851672907,30.6851672907,30.6851672907,0,0.0,1.0
